date,open,high,low,close,asset
2025-04-22,0.00030857,0.00383267,0.00027397,0.0017988,fitcoin/usd/ohlcv
2025-04-26,0.00183929,0.00255525,0.00040494,0.00058524,fitcoin/usd/ohlcv
2025-04-30,0.00059312,0.00091232,0.00024268,0.00028087,fitcoin/usd/ohlcv
2025-05-04,0.00028412,0.00035901,0.00013624,0.00022777,fitcoin/usd/ohlcv
2025-05-08,0.00022666,0.00039819,0.00018644,0.00027318,fitcoin/usd/ohlcv
2025-05-12,0.0002693,0.00048913,0.00026155,0.00032066,fitcoin/usd/ohlcv
2025-05-16,0.00032098,0.00060329,0.00022482,0.00026166,fitcoin/usd/ohlcv
2024-09-30,0.365494,0.389843,0.343908,0.38431,sena/usd/ohlcv
2024-10-04,0.383491,0.415791,0.270557,0.273737,sena/usd/ohlcv
2024-10-08,0.273455,0.319768,0.271799,0.279746,sena/usd/ohlcv
2024-10-12,0.278962,0.338504,0.253334,0.336602,sena/usd/ohlcv
2024-10-16,0.337851,0.453817,0.319935,0.421421,sena/usd/ohlcv
2024-10-20,0.423474,0.445327,0.363381,0.398976,sena/usd/ohlcv
2024-10-24,0.398753,0.429751,0.355439,0.367629,sena/usd/ohlcv
2024-10-28,0.367399,0.396291,0.337585,0.361976,sena/usd/ohlcv
2024-11-01,0.361522,0.402242,0.329997,0.362896,sena/usd/ohlcv
2024-11-05,0.362032,0.39212,0.318139,0.324453,sena/usd/ohlcv
2024-11-09,0.324267,0.539966,0.321133,0.493828,sena/usd/ohlcv
2024-11-13,0.491697,0.660814,0.486575,0.588894,sena/usd/ohlcv
2024-11-17,0.58678,0.624175,0.519285,0.543252,sena/usd/ohlcv
2024-11-21,0.544046,0.621033,0.501846,0.513734,sena/usd/ohlcv
2024-11-25,0.512634,0.680379,0.49419,0.675726,sena/usd/ohlcv
2024-11-29,0.67357,0.745101,0.55586,0.708968,sena/usd/ohlcv
2024-12-03,0.709569,0.872382,0.68595,0.83152,sena/usd/ohlcv
2024-12-07,0.835784,1.065,0.766095,1.039,sena/usd/ohlcv
2024-12-11,1.036,1.13,0.847107,0.891955,sena/usd/ohlcv
2024-12-15,0.888796,1.14,0.851792,1.14,sena/usd/ohlcv
2024-12-19,1.12,1.31,1.031,1.067,sena/usd/ohlcv
2024-12-23,1.064,1.2,0.83777,1.019,sena/usd/ohlcv
2024-12-27,1.018,1.11,0.9077,0.922719,sena/usd/ohlcv
2024-12-31,0.91657,1.005,0.877047,0.943656,sena/usd/ohlcv
2025-01-04,0.942308,1.24,0.888686,1.21,sena/usd/ohlcv
2025-01-08,1.21,1.3,1.03,1.03,sena/usd/ohlcv
2025-01-12,1.028,1.046,0.86297,0.908243,sena/usd/ohlcv
2025-01-16,0.909163,0.966155,0.757028,0.945055,sena/usd/ohlcv
2025-01-20,0.942272,1.003,0.816138,0.852057,sena/usd/ohlcv
2025-01-24,0.845421,0.969496,0.801572,0.843642,sena/usd/ohlcv
2025-01-28,0.844979,0.91942,0.680504,0.746422,sena/usd/ohlcv
2025-02-01,0.75006,0.811104,0.64325,0.764766,sena/usd/ohlcv
2025-02-05,0.763127,0.782236,0.496276,0.610144,sena/usd/ohlcv
2025-02-09,0.609342,0.609647,0.468109,0.521351,sena/usd/ohlcv
2025-02-13,0.521235,0.537142,0.402666,0.448262,sena/usd/ohlcv
2025-02-17,0.447186,0.50241,0.418573,0.445078,sena/usd/ohlcv
2025-02-21,0.444366,0.481232,0.38737,0.41995,sena/usd/ohlcv
2025-02-25,0.419667,0.475535,0.370569,0.370569,sena/usd/ohlcv
2025-03-01,0.371141,0.436826,0.362488,0.409588,sena/usd/ohlcv
2025-03-05,0.409399,0.471652,0.33336,0.380397,sena/usd/ohlcv
2025-03-09,0.38094,0.461477,0.341529,0.440803,sena/usd/ohlcv
2025-03-13,0.440365,0.472997,0.355427,0.372695,sena/usd/ohlcv
2025-03-17,0.373277,0.382388,0.33402,0.359443,sena/usd/ohlcv
2025-03-21,0.359571,0.401247,0.357087,0.38397,sena/usd/ohlcv
2025-03-25,0.382927,0.412596,0.350146,0.411168,sena/usd/ohlcv
2025-03-29,0.410394,0.444093,0.383942,0.38886,sena/usd/ohlcv
2025-04-02,0.388523,0.398049,0.345972,0.372415,sena/usd/ohlcv
2025-04-06,0.371302,0.384077,0.292057,0.322264,sena/usd/ohlcv
2025-04-10,0.321493,0.328212,0.257107,0.317916,sena/usd/ohlcv
2025-04-14,0.320817,0.351365,0.297256,0.309183,sena/usd/ohlcv
2025-04-18,0.309996,0.325327,0.265417,0.279491,sena/usd/ohlcv
2025-04-22,0.280755,0.306207,0.277606,0.28942,sena/usd/ohlcv
2025-04-26,0.291033,0.377591,0.28328,0.366176,sena/usd/ohlcv
2025-04-30,0.366242,0.381701,0.305237,0.309678,sena/usd/ohlcv
2025-05-04,0.310015,0.344148,0.292088,0.294344,sena/usd/ohlcv
2025-05-08,0.292493,0.299264,0.260774,0.268908,sena/usd/ohlcv
2025-05-12,0.269108,0.441769,0.269108,0.410733,sena/usd/ohlcv
2025-05-16,0.4119,0.467086,0.274344,0.376921,sena/usd/ohlcv
2024-12-11,1.014,1.021,0.960609,0.966154,usdt/usd/ohlcv
2024-12-15,0.997075,1.021,0.990958,1.011,usdt/usd/ohlcv
2024-12-19,0.999873,1.014,0.947,0.954524,usdt/usd/ohlcv
2024-12-23,0.989196,1.034,0.962776,0.99369,usdt/usd/ohlcv
2024-12-27,0.995653,1.036,0.983023,1.011,usdt/usd/ohlcv
2025-01-04,0.998756,1.026,0.99225,0.99771,usdt/usd/ohlcv
2025-01-12,1.004,1.022,0.961085,1.016,usdt/usd/ohlcv
2025-01-16,0.9947,1.016,0.980442,0.983666,usdt/usd/ohlcv
2025-01-28,0.99036,1.018,0.983138,0.996595,usdt/usd/ohlcv
2025-02-05,1.0,1.007,0.957474,0.957474,usdt/usd/ohlcv
2025-02-17,1.002,1.005,0.99289,1.001,usdt/usd/ohlcv
2025-02-25,1.006,1.016,0.988757,1.0,usdt/usd/ohlcv
2025-03-01,0.998033,1.015,0.981744,0.999611,usdt/usd/ohlcv
2025-03-05,1.0,1.023,0.98118,0.99982,usdt/usd/ohlcv
2025-03-09,1.01,1.012,0.987255,0.999613,usdt/usd/ohlcv
2025-03-13,0.99997,1.024,0.976209,1.0,usdt/usd/ohlcv
2025-03-17,0.998486,1.011,0.988818,1.0,usdt/usd/ohlcv
2025-03-21,0.999614,1.012,0.989443,0.999314,usdt/usd/ohlcv
2025-03-25,1.001,1.01,0.99157,1.001,usdt/usd/ohlcv
2025-03-29,0.999718,1.01,0.991817,0.999611,usdt/usd/ohlcv
2025-04-02,0.999428,1.01,0.989105,0.999376,usdt/usd/ohlcv
2025-04-06,1.001,1.013,0.986179,0.99983,usdt/usd/ohlcv
2025-04-10,0.999833,1.047,0.984053,0.999446,usdt/usd/ohlcv
2025-04-14,0.99993,1.017,0.985963,1.0,usdt/usd/ohlcv
2025-04-18,0.998761,1.013,0.984525,1.0,usdt/usd/ohlcv
2025-04-22,1.0,1.011,0.988412,1.0,usdt/usd/ohlcv
2025-04-26,1.0,1.011,0.988822,1.001,usdt/usd/ohlcv
2025-04-30,1.001,1.011,0.989046,1.0,usdt/usd/ohlcv
2025-05-04,1.0,1.009,0.98776,1.0,usdt/usd/ohlcv
2025-05-08,1.0,1.01,0.991572,1.0,usdt/usd/ohlcv
2025-05-12,1.0,1.028,0.983923,1.0,usdt/usd/ohlcv
2025-05-16,0.999628,1.012,0.987834,1.009,usdt/usd/ohlcv
2024-05-17,2.91e-06,3e-06,2.79e-06,2.96e-06,starlink/usd/ohlcv
2024-05-21,2.98e-06,3.15e-06,2.44e-06,2.67e-06,starlink/usd/ohlcv
2024-05-25,2.68e-06,2.7e-06,2.47e-06,2.63e-06,starlink/usd/ohlcv
2024-05-29,2.63e-06,3.07e-06,2.57e-06,2.66e-06,starlink/usd/ohlcv
2024-06-02,2.66e-06,2.74e-06,1.84e-06,1.85e-06,starlink/usd/ohlcv
2024-06-06,1.85e-06,1.87e-06,1.68e-06,1.74e-06,starlink/usd/ohlcv
2024-06-10,1.74e-06,1.74e-06,1.25e-06,1.34e-06,starlink/usd/ohlcv
2024-06-14,1.34e-06,1.34e-06,1.14e-06,1.17e-06,starlink/usd/ohlcv
2024-06-18,1.17e-06,1.43e-06,1.12e-06,1.17e-06,starlink/usd/ohlcv
2024-06-22,1.17e-06,1.17e-06,1.04e-06,1.05e-06,starlink/usd/ohlcv
2024-06-26,1.04e-06,1.09e-06,9.85549e-07,1.07e-06,starlink/usd/ohlcv
2024-06-30,1.07e-06,1.09e-06,1.01e-06,1.02e-06,starlink/usd/ohlcv
2024-07-04,1.02e-06,1.12e-06,1.01e-06,1.01e-06,starlink/usd/ohlcv
2024-07-08,1.02e-06,1.02e-06,7.94691e-07,8.57162e-07,starlink/usd/ohlcv
2024-07-12,8.57728e-07,9.54117e-07,8.30392e-07,8.88685e-07,starlink/usd/ohlcv
2024-07-16,8.9162e-07,1.01e-06,8.76752e-07,1.01e-06,starlink/usd/ohlcv
2024-07-20,1.01e-06,1.11e-06,9.41304e-07,1.05e-06,starlink/usd/ohlcv
2024-07-24,1.05e-06,1.05e-06,9.34974e-07,9.59026e-07,starlink/usd/ohlcv
2024-07-28,9.61167e-07,9.86176e-07,8.70561e-07,9.39851e-07,starlink/usd/ohlcv
2024-08-01,9.34432e-07,9.54529e-07,7.83721e-07,7.96218e-07,starlink/usd/ohlcv
2024-08-05,7.95043e-07,7.9624e-07,6.15781e-07,6.31896e-07,starlink/usd/ohlcv
2024-08-09,6.31766e-07,6.92685e-07,5.54464e-07,6.80208e-07,starlink/usd/ohlcv
2024-08-13,6.8003e-07,6.89266e-07,6.31556e-07,6.80503e-07,starlink/usd/ohlcv
2024-08-17,6.80827e-07,6.94165e-07,6.21922e-07,6.37929e-07,starlink/usd/ohlcv
2024-08-21,6.35936e-07,6.81211e-07,6.26479e-07,6.54649e-07,starlink/usd/ohlcv
2024-08-25,6.53968e-07,7.29962e-07,6.51531e-07,7.1475e-07,starlink/usd/ohlcv
2024-08-29,7.09695e-07,7.44845e-07,6.31447e-07,6.58854e-07,starlink/usd/ohlcv
2024-09-02,6.58385e-07,7.23759e-07,6.56144e-07,6.61074e-07,starlink/usd/ohlcv
2024-09-06,6.61744e-07,7.15257e-07,6.51177e-07,6.7996e-07,starlink/usd/ohlcv
2024-09-10,6.77805e-07,6.94928e-07,6.36881e-07,6.90285e-07,starlink/usd/ohlcv
2024-09-14,6.91188e-07,7.01444e-07,6.55585e-07,6.93748e-07,starlink/usd/ohlcv
2024-09-18,6.9492e-07,7.61613e-07,6.68702e-07,7.46762e-07,starlink/usd/ohlcv
2024-09-22,7.44807e-07,8.88499e-07,7.26898e-07,8.17045e-07,starlink/usd/ohlcv
2024-09-26,8.19528e-07,8.49509e-07,7.92989e-07,8.22668e-07,starlink/usd/ohlcv
2024-09-30,8.23315e-07,9.85471e-07,8.22996e-07,9.12732e-07,starlink/usd/ohlcv
2024-10-04,9.14904e-07,9.23192e-07,7.53127e-07,7.59806e-07,starlink/usd/ohlcv
2024-10-08,7.59601e-07,8.41158e-07,7.55091e-07,8.03498e-07,starlink/usd/ohlcv
2024-10-12,8.0623e-07,8.32161e-07,7.59055e-07,8.13993e-07,starlink/usd/ohlcv
2024-10-16,8.12669e-07,8.8238e-07,7.88615e-07,8.33637e-07,starlink/usd/ohlcv
2024-10-20,8.3468e-07,8.64542e-07,8.04114e-07,8.28592e-07,starlink/usd/ohlcv
2024-10-24,8.3083e-07,8.58245e-07,7.44445e-07,7.68253e-07,starlink/usd/ohlcv
2024-10-28,7.67819e-07,7.8485e-07,7.03154e-07,7.42132e-07,starlink/usd/ohlcv
2024-11-01,7.39612e-07,8.09607e-07,7.22914e-07,7.40596e-07,starlink/usd/ohlcv
2024-11-05,7.40119e-07,7.53365e-07,6.64787e-07,6.8629e-07,starlink/usd/ohlcv
2024-11-09,6.86094e-07,8.75881e-07,6.68606e-07,8.41805e-07,starlink/usd/ohlcv
2024-11-13,8.3926e-07,1.18e-06,8.22692e-07,1.06e-06,starlink/usd/ohlcv
2024-11-17,1.06e-06,1.16e-06,9.74913e-07,1.03e-06,starlink/usd/ohlcv
2024-11-21,1.03e-06,1.04e-06,9.08158e-07,9.25935e-07,starlink/usd/ohlcv
2024-11-25,9.30988e-07,1.11e-06,9.1632e-07,1.05e-06,starlink/usd/ohlcv
2024-11-29,1.05e-06,1.1e-06,9.67118e-07,1.03e-06,starlink/usd/ohlcv
2024-12-03,1.04e-06,1.93e-06,1.02e-06,1.55e-06,starlink/usd/ohlcv
2024-12-07,1.55e-06,1.72e-06,1.42e-06,1.64e-06,starlink/usd/ohlcv
2024-12-11,1.64e-06,1.74e-06,1.36e-06,1.4e-06,starlink/usd/ohlcv
2024-12-15,1.39e-06,1.54e-06,1.38e-06,1.41e-06,starlink/usd/ohlcv
2024-12-19,1.41e-06,1.49e-06,1.26e-06,1.26e-06,starlink/usd/ohlcv
2024-12-23,1.26e-06,1.28e-06,9.76806e-07,1.1e-06,starlink/usd/ohlcv
2024-12-27,1.11e-06,1.17e-06,9.92336e-07,1e-06,starlink/usd/ohlcv
2024-12-31,1e-06,1.05e-06,9.26772e-07,9.33723e-07,starlink/usd/ohlcv
2025-01-04,9.28065e-07,1.05e-06,9.25335e-07,1.04e-06,starlink/usd/ohlcv
2025-01-08,1.04e-06,1.09e-06,9.46085e-07,9.46289e-07,starlink/usd/ohlcv
2025-01-12,9.44858e-07,9.5457e-07,8.70308e-07,8.95619e-07,starlink/usd/ohlcv
2025-01-16,8.96451e-07,9.38238e-07,7.93413e-07,9.19211e-07,starlink/usd/ohlcv
2025-01-20,9.18262e-07,9.55118e-07,7.9004e-07,8.2063e-07,starlink/usd/ohlcv
2025-01-24,8.19652e-07,8.82232e-07,7.82928e-07,8.27403e-07,starlink/usd/ohlcv
2025-01-28,8.28017e-07,8.67714e-07,7.38306e-07,7.59978e-07,starlink/usd/ohlcv
2025-02-01,7.61637e-07,8.07624e-07,7.33722e-07,7.6509e-07,starlink/usd/ohlcv
2025-02-05,7.67684e-07,7.87058e-07,5.30279e-07,6.09454e-07,starlink/usd/ohlcv
2025-02-09,6.07052e-07,6.41723e-07,5.70637e-07,5.97558e-07,starlink/usd/ohlcv
2025-02-13,5.97194e-07,6.13308e-07,5.55621e-07,5.99591e-07,starlink/usd/ohlcv
2025-02-17,6.02701e-07,7.93096e-07,5.71232e-07,6.61879e-07,starlink/usd/ohlcv
2025-02-21,6.62783e-07,7.03088e-07,6.07598e-07,6.90936e-07,starlink/usd/ohlcv
2025-02-25,6.91367e-07,7.02381e-07,5.74301e-07,5.74301e-07,starlink/usd/ohlcv
2025-03-01,5.76318e-07,6.1908e-07,5.1835e-07,5.5584e-07,starlink/usd/ohlcv
2025-03-05,5.55131e-07,6.22776e-07,5.16061e-07,5.40568e-07,starlink/usd/ohlcv
2025-03-09,5.49685e-07,5.83614e-07,5.3161e-07,5.58023e-07,starlink/usd/ohlcv
2025-03-13,5.57862e-07,5.58624e-07,4.50875e-07,4.85468e-07,starlink/usd/ohlcv
2025-03-17,4.84392e-07,4.9041e-07,4.55106e-07,4.56364e-07,starlink/usd/ohlcv
2025-03-21,4.56213e-07,5.00604e-07,4.43827e-07,4.77398e-07,starlink/usd/ohlcv
2025-03-25,4.7768e-07,5.0907e-07,4.64364e-07,4.94095e-07,starlink/usd/ohlcv
2025-03-29,4.9527e-07,5.79847e-07,4.84334e-07,4.97138e-07,starlink/usd/ohlcv
2025-04-02,4.99003e-07,5.53011e-07,4.24501e-07,4.46851e-07,starlink/usd/ohlcv
2025-04-06,4.50795e-07,4.64674e-07,4.09069e-07,4.41764e-07,starlink/usd/ohlcv
2025-04-10,4.37701e-07,4.88932e-07,3.29162e-07,3.955e-07,starlink/usd/ohlcv
2025-04-14,3.94828e-07,4.1693e-07,3.51756e-07,3.96703e-07,starlink/usd/ohlcv
2025-04-18,3.94548e-07,4.19989e-07,3.89733e-07,3.99073e-07,starlink/usd/ohlcv
2025-04-22,3.99226e-07,4.38328e-07,3.90807e-07,4.21276e-07,starlink/usd/ohlcv
2025-04-26,4.22727e-07,5.10222e-07,4.21386e-07,4.94675e-07,starlink/usd/ohlcv
2025-04-30,4.93682e-07,5.14303e-07,4.70311e-07,4.84164e-07,starlink/usd/ohlcv
2025-05-04,4.84553e-07,5.02944e-07,4.61354e-07,4.80298e-07,starlink/usd/ohlcv
2025-05-08,4.80236e-07,4.82663e-07,4.34697e-07,4.48616e-07,starlink/usd/ohlcv
2025-05-12,4.48661e-07,5.82295e-07,4.43861e-07,5.67925e-07,starlink/usd/ohlcv
2025-05-16,5.67848e-07,6.06733e-07,5.45788e-07,5.71791e-07,starlink/usd/ohlcv
2025-05-04,0.01747006,0.01915846,0.00860396,0.01087821,jingle/usd/ohlcv
2025-05-08,0.0108787,0.01118043,0.00780854,0.00862329,jingle/usd/ohlcv
2025-05-12,0.00858463,0.00997264,0.00060861,0.00065295,jingle/usd/ohlcv
2025-05-16,0.00065312,0.00067297,2.33e-05,2.825e-05,jingle/usd/ohlcv
2025-03-29,0.0001148,0.00011725,0.0001128,0.00011671,arc/usd/ohlcv
2025-04-02,0.00011588,0.00011697,9.796e-05,0.00010053,arc/usd/ohlcv
2025-04-06,0.00010034,0.00010344,8.401e-05,8.615e-05,arc/usd/ohlcv
2025-04-10,8.635e-05,8.657e-05,6.218e-05,7.037e-05,arc/usd/ohlcv
2025-04-14,7.015e-05,8.812e-05,6.382e-05,7.799e-05,arc/usd/ohlcv
2025-04-18,7.39e-05,8.955e-05,7.39e-05,8.01e-05,arc/usd/ohlcv
2025-04-22,7.842e-05,8.867e-05,7.564e-05,7.564e-05,arc/usd/ohlcv
2025-04-26,7.597e-05,0.00011377,7.438e-05,0.00010841,arc/usd/ohlcv
2025-04-30,0.00010881,0.00055567,0.00010826,0.00030101,arc/usd/ohlcv
2025-05-04,0.00029945,0.00030376,0.00019664,0.00026614,arc/usd/ohlcv
2025-05-08,0.00026585,0.00028177,0.00016941,0.00017822,arc/usd/ohlcv
2025-05-12,0.00017823,0.00029432,0.00017652,0.00026435,arc/usd/ohlcv
2025-05-16,0.00026402,0.00029613,0.00023741,0.00024446,arc/usd/ohlcv
2024-08-01,0.01899628,0.03112675,0.01227084,0.03003073,fwog/usd/ohlcv
2024-08-05,0.02989313,0.04407259,0.01623097,0.01880017,fwog/usd/ohlcv
2024-08-09,0.01857342,0.02524187,0.00924364,0.01896745,fwog/usd/ohlcv
2024-08-13,0.01826914,0.03032405,0.01582151,0.02009474,fwog/usd/ohlcv
2024-08-17,0.02028943,0.0239356,0.0103763,0.01214602,fwog/usd/ohlcv
2024-08-21,0.01200631,0.01852671,0.01139328,0.0130064,fwog/usd/ohlcv
2024-08-25,0.0130309,0.04234162,0.01080772,0.0373764,fwog/usd/ohlcv
2024-08-29,0.03755383,0.082514,0.032214,0.063777,fwog/usd/ohlcv
2024-09-02,0.063787,0.077507,0.04690085,0.066686,fwog/usd/ohlcv
2024-09-06,0.066878,0.094865,0.064447,0.066647,fwog/usd/ohlcv
2024-09-10,0.065993,0.083752,0.056067,0.082147,fwog/usd/ohlcv
2024-09-14,0.081619,0.102016,0.070479,0.096276,fwog/usd/ohlcv
2024-09-18,0.095956,0.096132,0.064993,0.072952,fwog/usd/ohlcv
2024-09-22,0.072537,0.083077,0.058387,0.065191,fwog/usd/ohlcv
2024-09-26,0.065235,0.077307,0.056716,0.063686,fwog/usd/ohlcv
2024-09-30,0.063986,0.086378,0.04959269,0.075677,fwog/usd/ohlcv
2024-10-04,0.074688,0.146429,0.069669,0.140887,fwog/usd/ohlcv
2024-10-08,0.142018,0.207551,0.119222,0.185255,fwog/usd/ohlcv
2024-10-12,0.183329,0.203366,0.144905,0.194566,fwog/usd/ohlcv
2024-10-16,0.194181,0.215693,0.165856,0.1819,fwog/usd/ohlcv
2024-10-20,0.182989,0.204601,0.157184,0.177282,fwog/usd/ohlcv
2024-10-24,0.175932,0.27441,0.152409,0.226706,fwog/usd/ohlcv
2024-10-28,0.226547,0.254888,0.185295,0.218644,fwog/usd/ohlcv
2024-11-01,0.221544,0.29831,0.207996,0.285658,fwog/usd/ohlcv
2024-11-05,0.285498,0.344084,0.23913,0.333427,fwog/usd/ohlcv
2024-11-09,0.338025,0.482158,0.32949,0.44301,fwog/usd/ohlcv
2024-11-13,0.442001,0.660757,0.419336,0.592496,fwog/usd/ohlcv
2024-11-17,0.594612,0.736315,0.528394,0.573959,fwog/usd/ohlcv
2024-11-21,0.573475,0.666115,0.435168,0.556376,fwog/usd/ohlcv
2024-11-25,0.559327,0.57611,0.371269,0.468696,fwog/usd/ohlcv
2024-11-29,0.465981,0.529018,0.372409,0.393174,fwog/usd/ohlcv
2024-12-03,0.393962,0.442018,0.314672,0.357497,fwog/usd/ohlcv
2024-12-07,0.357009,0.483092,0.348499,0.430547,fwog/usd/ohlcv
2024-12-11,0.4301,0.515418,0.314588,0.342968,fwog/usd/ohlcv
2024-12-15,0.343127,0.398345,0.270981,0.301226,fwog/usd/ohlcv
2024-12-19,0.299074,0.333018,0.256995,0.260774,fwog/usd/ohlcv
2024-12-23,0.260945,0.260945,0.175594,0.231101,fwog/usd/ohlcv
2024-12-27,0.230853,0.327272,0.215886,0.264245,fwog/usd/ohlcv
2024-12-31,0.263602,0.360371,0.263602,0.314079,fwog/usd/ohlcv
2025-01-04,0.313045,0.317424,0.235075,0.281383,fwog/usd/ohlcv
2025-01-08,0.281286,0.353061,0.209705,0.210475,fwog/usd/ohlcv
2025-01-12,0.211836,0.241376,0.157834,0.176596,fwog/usd/ohlcv
2025-01-16,0.179599,0.205756,0.151713,0.20442,fwog/usd/ohlcv
2025-01-20,0.203437,0.271258,0.145289,0.15072,fwog/usd/ohlcv
2025-01-24,0.156049,0.23071,0.132483,0.152615,fwog/usd/ohlcv
2025-01-28,0.15649,0.158052,0.08147,0.103829,fwog/usd/ohlcv
2025-02-01,0.10303,0.126337,0.082585,0.087076,fwog/usd/ohlcv
2025-02-05,0.087246,0.108335,0.059182,0.095502,fwog/usd/ohlcv
2025-02-09,0.09557,0.102898,0.060871,0.067302,fwog/usd/ohlcv
2025-02-13,0.067077,0.071503,0.056964,0.061196,fwog/usd/ohlcv
2025-02-17,0.061257,0.067264,0.052996,0.053937,fwog/usd/ohlcv
2025-02-21,0.054061,0.075936,0.03273078,0.075754,fwog/usd/ohlcv
2025-02-25,0.07525,0.096738,0.055978,0.056718,fwog/usd/ohlcv
2025-03-01,0.056292,0.083955,0.05257,0.078681,fwog/usd/ohlcv
2025-03-05,0.078681,0.096772,0.059589,0.067406,fwog/usd/ohlcv
2025-03-09,0.067004,0.072115,0.053539,0.053768,fwog/usd/ohlcv
2025-03-13,0.053843,0.055982,0.03831516,0.04502213,fwog/usd/ohlcv
2025-03-17,0.04505073,0.053518,0.04000572,0.04766025,fwog/usd/ohlcv
2025-03-21,0.04771983,0.050487,0.04358309,0.04608874,fwog/usd/ohlcv
2025-03-25,0.04604516,0.058457,0.04065513,0.055269,fwog/usd/ohlcv
2025-03-29,0.055305,0.061997,0.04305506,0.04573637,fwog/usd/ohlcv
2025-04-02,0.04550503,0.04686163,0.03761187,0.04113143,fwog/usd/ohlcv
2025-04-06,0.04110925,0.04110925,0.03116719,0.03345717,fwog/usd/ohlcv
2025-04-10,0.03345526,0.03345526,0.02282996,0.02944681,fwog/usd/ohlcv
2025-04-14,0.02947856,0.04872572,0.02718641,0.03978962,fwog/usd/ohlcv
2025-04-18,0.0403513,0.04758263,0.03343548,0.03536949,fwog/usd/ohlcv
2025-04-22,0.03531408,0.03954111,0.03186122,0.03552539,fwog/usd/ohlcv
2025-04-26,0.03565567,0.054396,0.0349381,0.04903039,fwog/usd/ohlcv
2025-04-30,0.04880125,0.068151,0.04795553,0.056826,fwog/usd/ohlcv
2025-05-04,0.057033,0.06273,0.04599485,0.04712255,fwog/usd/ohlcv
2025-05-08,0.04705894,0.04766394,0.037166,0.04280375,fwog/usd/ohlcv
2025-05-12,0.04293359,0.089881,0.0411255,0.089881,fwog/usd/ohlcv
2025-05-16,0.090742,0.123048,0.081907,0.084014,fwog/usd/ohlcv
2025-05-12,3.46169e-07,5.17173e-07,1.20095e-07,3.43288e-07,poshi/usd/ohlcv
2025-05-16,3.40887e-07,3.78651e-07,2.9638e-08,5.0194e-08,poshi/usd/ohlcv
2024-05-21,0.00015344,0.00016241,0.00015305,0.00016092,$wif/usd/ohlcv
2024-05-25,0.00015897,0.00015897,0.00013616,0.00013832,$wif/usd/ohlcv
2024-05-29,0.00013885,0.00014041,0.00013578,0.00013673,$wif/usd/ohlcv
2024-06-02,0.00014002,0.00014002,0.00013014,0.00013219,$wif/usd/ohlcv
2024-06-06,0.00013231,0.00014027,0.00013046,0.00013916,$wif/usd/ohlcv
2024-06-10,0.00013947,0.00013947,0.00012598,0.00013007,$wif/usd/ohlcv
2024-06-14,0.00013008,0.00013089,0.0001184,0.00011898,$wif/usd/ohlcv
2024-06-18,0.00011317,0.00011657,0.00011291,0.00011594,$wif/usd/ohlcv
2024-06-22,0.00010716,0.00011211,0.00010716,0.00010719,$wif/usd/ohlcv
2024-06-26,0.00010816,0.00010837,0.00010749,0.00010751,$wif/usd/ohlcv
2024-06-30,0.00010958,0.00012097,0.0001081,0.00011643,$wif/usd/ohlcv
2024-07-04,0.00011948,0.00012196,0.00011121,0.00011202,$wif/usd/ohlcv
2024-07-08,0.00011196,0.00011293,0.00010447,0.00010447,$wif/usd/ohlcv
2024-07-12,0.00011269,0.00011361,0.00010888,0.00010896,$wif/usd/ohlcv
2024-07-16,0.00010824,0.00011013,0.00010824,0.00010982,$wif/usd/ohlcv
2024-07-20,0.0001344,0.00013508,0.000133,0.00013333,$wif/usd/ohlcv
2024-07-24,0.00013331,0.00013782,0.00013331,0.00013659,$wif/usd/ohlcv
2024-07-28,0.00013588,0.0001451,0.00013557,0.0001451,$wif/usd/ohlcv
2024-08-01,0.00013936,0.00014135,0.00013318,0.00013367,$wif/usd/ohlcv
2024-08-05,0.00013364,0.00013364,0.00011352,0.00011482,$wif/usd/ohlcv
2024-08-09,0.00011301,0.00011967,0.00010836,0.00011967,$wif/usd/ohlcv
2024-08-13,0.00011945,0.00011959,0.0001091,0.00011307,$wif/usd/ohlcv
2024-08-17,0.00011219,0.00012302,0.00011195,0.00011703,$wif/usd/ohlcv
2024-08-21,0.0001136,0.00011549,0.00011311,0.00011395,$wif/usd/ohlcv
2024-08-25,0.00011018,0.00012478,0.00010664,0.00012406,$wif/usd/ohlcv
2024-08-29,0.00012451,0.00012491,0.00010813,0.00010958,$wif/usd/ohlcv
2024-09-10,9.799e-05,0.00010023,9.76e-05,9.837e-05,$wif/usd/ohlcv
2024-09-18,0.0001013,0.00010152,0.0001003,0.00010055,$wif/usd/ohlcv
2024-09-22,0.00010059,0.00010583,9.929e-05,0.00010475,$wif/usd/ohlcv
2024-09-26,0.00010348,0.0001058,0.00010108,0.00010534,$wif/usd/ohlcv
2024-09-30,0.00010872,0.00010908,0.00010697,0.00010752,$wif/usd/ohlcv
2024-10-08,0.00010323,0.00010516,0.00010115,0.00010334,$wif/usd/ohlcv
2024-10-16,0.00010103,0.00010316,0.00010012,0.00010177,$wif/usd/ohlcv
2024-10-28,0.00011959,0.00012306,0.0001155,0.0001176,$wif/usd/ohlcv
2024-11-01,0.00012085,0.00013478,0.00012039,0.000124,$wif/usd/ohlcv
2024-11-05,0.00012406,0.00012471,0.00012218,0.0001222,$wif/usd/ohlcv
2024-11-09,0.00013693,0.00014029,0.00013284,0.00013741,$wif/usd/ohlcv
2024-11-13,0.00014876,0.00015898,0.00014534,0.0001573,$wif/usd/ohlcv
