date,open,high,low,price,token_address,returns,log_returns,sma_10,sma_50,ema_10,ema_50,volatility_10,volatility_50,rsi_14,macd,macd_signal,macd_histogram,momentum_1,momentum_5,momentum_10,return,log_return,macd_diff,bb_high,bb_low,bb_width,price_lag_1,price_lag_2,price_lag_3,volume_sma_10,volume_sma_50,action_label
2025-01-24,8.19652e-07,8.82232e-07,7.82928e-07,8.27403e-07,starlink,0.0082534150591617,0.0082195418810634,9.742875e-07,1.1244910714285715e-06,9.967894508918774e-07,1.3506958315283926e-06,1.2255705386556845,,19.819102672089798,-1.8439805184136408e-07,-1.3683208002428548e-07,-2.9149941553837272e-06,6.772999999999977e-09,-2.12597e-07,-5.825970000000001e-07,0.008253415059161773,0.008219541881063445,-4.75659718170786e-08,1.6560899301624124e-06,5.928922126947304e-07,94.54923604835551,8.2063e-07,9.19211e-07,8.95619e-07,,,1
2025-01-28,8.28017e-07,8.67714e-07,7.38306e-07,7.59978e-07,starlink,-0.0814899148298955,-0.0850023943435739,9.242853e-07,1.1001901999999999e-06,9.537328234569904e-07,1.3275304263704164e-06,1.1958268268814292,,17.998110885611624,-1.928148896713818e-07,-1.4802864195370476e-07,-2.594083258757517e-07,-6.742500000000004e-08,-1.86311e-07,-5.000220000000001e-07,-0.08148991482989554,-0.08500239434357396,-4.478624771767705e-08,1.645008825987132e-06,5.553715740128677e-07,99.0408069417692,8.27403e-07,8.2063e-07,9.19211e-07,,,1
2025-02-01,7.61637e-07,8.07624e-07,7.33722e-07,7.6509e-07,starlink,0.0067265105042515,0.0067039884725144,8.907943000000001e-07,1.0792464375e-06,9.194341282829921e-07,1.3054739390617727e-06,1.1231594615278702,,18.60871046689114,-1.9680416273283281e-07,-1.5778374610953037e-07,9.489657064283424e-07,5.112000000000079e-09,-1.3052900000000002e-07,-3.3491e-07,0.006726510504251548,0.006703988472514425,-3.9020416623302444e-08,1.631146879636518e-06,5.273459953634817e-07,102.27514735465932,7.59978e-07,8.27403e-07,8.2063e-07,,,1
2025-02-05,7.67684e-07,7.87058e-07,5.30279e-07,6.09454e-07,starlink,-0.2034218196552039,-0.2274299995904057,8.517396999999999e-07,1.0516115882352942e-06,8.630741049588117e-07,1.2781790394907228e-06,1.462161214570682,,14.95710339727529,-2.1010228649627368e-07,-1.6824745418687904e-07,1.3055265386618622e-08,-1.5563599999999998e-07,-3.0975699999999996e-07,-3.905459999999999e-07,-0.2034218196552039,-0.2274299995904057,-4.185483230939464e-08,1.6308806374299246e-06,4.723425390406638e-07,110.16787104194997,7.6509e-07,7.59978e-07,8.27403e-07,,,1
2025-02-09,6.07052e-07,6.41723e-07,5.70637e-07,5.97558e-07,starlink,-0.01951911054813,-0.0197121241508055,8.181231999999999e-07,1.0263863888888889e-06,8.14798449511755e-07,1.251488018334224e-06,1.464902383930517,,14.71934717710215,-2.1907568504032252e-07,-1.7841310035756775e-07,-1.175676475464883e-06,-1.1896000000000042e-08,-2.23072e-07,-3.3616499999999994e-07,-0.019519110548130048,-0.019712124150805574,-4.066258468275477e-08,1.6265363242236216e-06,4.262364535541561e-07,116.94425059249336,6.09454e-07,7.6509e-07,7.59978e-07,,,1
2025-02-13,5.97194e-07,6.13308e-07,5.55621e-07,5.99591e-07,starlink,0.0034021802067749,0.0033964058848446,7.740823e-07,1.0039234736842105e-06,7.756698223277995e-07,1.2259234293799406e-06,1.2367063586757039,,14.968111058951834,-2.234473598535765e-07,-1.874199522567695e-07,-2.032213004766813e-06,2.0330000000000024e-09,-2.2781199999999998e-07,-4.40409e-07,0.003402180206774963,0.003396405884844697,-3.6027407596807e-08,1.6183769299861654e-06,3.894700173822557e-07,122.41041720979513,5.97558e-07,6.09454e-07,7.6509e-07,,,1
2025-02-17,6.02701e-07,7.93096e-07,5.71232e-07,6.61879e-07,starlink,0.1038841476940113,0.098835003665494,7.456413000000001e-07,9.8682125e-07,7.549805819045632e-07,1.203804039992492e-06,1.4299465589161555,,22.433660827243756,-2.1935720923884875e-07,-1.9380740365318537e-07,-2.629726773146047e-06,6.228800000000001e-08,-9.809899999999993e-08,-2.8440999999999994e-07,0.10388414769401133,0.098835003665494,-2.5549805585663376e-08,1.603995729089301e-06,3.69646770910699e-07,125.0833378566384,5.99591e-07,5.97558e-07,6.09454e-07,,,1
2025-02-21,6.62783e-07,7.03088e-07,6.07598e-07,6.90936e-07,starlink,0.0439007734042022,0.0429644403114295,7.25173e-07,9.727314761904762e-07,7.433361124673698e-07,1.1836915678359237e-06,1.476791807987356,,25.71037966145761,-2.113349407032204e-07,-1.9731291106319237e-07,-3.693191988363782e-06,2.905699999999994e-08,-7.415400000000007e-08,-2.0468300000000009e-07,0.04390077340420229,0.04296444031142958,-1.4022029640028038e-08,1.5162315563675794e-06,3.7150454363242055e-07,121.28040701612466,6.61879e-07,5.99591e-07,5.97558e-07,,,1
2025-02-25,6.91367e-07,7.02381e-07,5.74301e-07,5.74301e-07,starlink,-0.1688072411916588,-0.1848935509670913,6.90682e-07,9.546209999999999e-07,7.126024556551207e-07,1.1597938985090247e-06,1.6395778331625261,,21.74033866665839,-2.119455287086031e-07,-2.0023943459227454e-07,-1.1699434994902789e-05,-1.1663499999999999e-07,-3.5153000000000077e-08,-3.4491000000000004e-07,-0.1688072411916588,-0.1848935509670913,-1.1706094116328576e-08,1.3872105885287365e-06,3.939556114712634e-07,111.52861277712023,6.90936e-07,6.61879e-07,5.99591e-07,,,1
2025-03-01,5.76318e-07,6.1908e-07,5.1835e-07,5.5584e-07,starlink,-0.0321451642953781,-0.0326731660662123,6.64203e-07,9.372826956521739e-07,6.841001909905532e-07,1.1361094319008276e-06,1.5975755399575404,,21.182792636039196,-2.114812483286767e-07,-2.0248779733955498e-07,-1.6207423570599743e-05,-1.8460999999999996e-08,-4.171800000000003e-08,-2.6479000000000003e-07,-0.03214516429537817,-0.032673166066212365,-8.993450989121716e-09,1.3066569721101243e-06,3.900932278898758e-07,108.0375584125758,5.74301e-07,6.90936e-07,6.61879e-07,,,1
2025-03-05,5.55131e-07,6.22776e-07,5.16061e-07,5.40568e-07,starlink,-0.0274755325273459,-0.0278600444511127,6.355195e-07,9.207529166666666e-07,6.580034289922708e-07,1.1127548659439325e-06,1.577887443629264,,20.70962819268236,-2.0992573238054433e-07,-2.0397538434775286e-07,-1.8260366837366346e-05,-1.5271999999999953e-08,-5.9022999999999985e-08,-2.8683499999999996e-07,-0.027475532527345914,-0.027860044451112728,-5.9503480327914665e-09,1.202807622598146e-06,4.069993774018539e-07,98.87001922544655,5.5584e-07,5.74301e-07,6.90936e-07,,,1
2025-03-09,5.49685e-07,5.83614e-07,5.3161e-07,5.58023e-07,starlink,0.032290109662429,0.0317797415682116,6.15324e-07,9.0624372e-07,6.398251691754941e-07,1.0910006751226017e-06,1.598715123790027,,22.831302312481313,-2.049222856134259e-07,-2.041647646008875e-07,-1.862210663534927e-05,1.7454999999999967e-08,-1.0385600000000003e-07,-2.0195499999999996e-07,0.03229010966242907,0.03177974156821168,-7.575210125384124e-10,1.1221786063147517e-06,4.174306936852485e-07,91.54892902108386,5.40568e-07,5.5584e-07,5.74301e-07,,,1
2025-03-13,5.57862e-07,5.58624e-07,4.50875e-07,4.85468e-07,starlink,-0.1300215224103665,-0.1392868060422271,5.873618e-07,8.900600384615385e-07,6.117602293254043e-07,1.0672542957060291e-06,1.6690252200502222,,20.389065755805433,-2.0445477278319415e-07,-2.0422276623734884e-07,-1.7856044550928827e-05,-7.255499999999998e-08,-2.0546799999999994e-07,-2.79622e-07,-0.13002152241036657,-0.13928680604222718,-2.3200654584530964e-10,1.077832506166986e-06,4.0032359383301406e-07,91.66946743093939,5.58023e-07,5.40568e-07,5.5584e-07,,,1
2025-03-17,4.84392e-07,4.9041e-07,4.55106e-07,4.56364e-07,starlink,-0.0599503983784719,-0.0618226374277759,5.720528e-07,8.739972222222223e-07,5.83506369448058e-07,1.043297813521479e-06,1.337700661151413,,19.488519728363315,-2.0408020549132386e-07,-2.0419425408814384e-07,-1.6400427744525064e-05,-2.910400000000002e-08,-1.1793699999999998e-07,-1.5309000000000006e-07,-0.059950398378471936,-0.06182263742777599,1.1404859681998272e-10,1.049784655517488e-06,3.7400784448251196e-07,94.92630576927131,4.85468e-07,5.58023e-07,5.40568e-07,,,1
2025-03-21,4.56213e-07,5.00604e-07,4.43827e-07,4.77398e-07,starlink,0.0460904015215923,0.0450597878370903,5.600368e-07,8.598329642857142e-07,5.642139386393201e-07,1.021105663971617e-06,1.3887377699485535,,22.164245484977215,-1.99783114815456e-07,-2.033120262336063e-07,-1.4530477514206434e-05,2.1034000000000028e-08,-7.844199999999996e-08,-1.2015999999999999e-07,0.04609040152159238,0.04505978783709035,3.528911418150281e-09,1.025595547894002e-06,3.525644521059979e-07,97.67096647530099,4.56364e-07,4.85468e-07,5.58023e-07,,,1
2025-03-25,4.7768e-07,5.0907e-07,4.64364e-07,4.94095e-07,starlink,0.0349750103687069,0.0343772818545499,5.494871999999999e-07,8.472213103448277e-07,5.514650407048982e-07,1.0004385791099852e-06,1.4133724729465136,,24.314537863652134,-1.9280776326239194e-07,-2.0121117363936342e-07,0.0010935491490166,1.6697000000000007e-08,-4.6472999999999995e-08,-1.0549599999999998e-07,0.03497501036870698,0.03437728185454994,8.403410376971488e-09,9.671328334214461e-07,3.5643666657855374e-07,92.28018125876919,4.77398e-07,4.56364e-07,4.85468e-07,,,1
2025-03-29,4.9527e-07,5.79847e-07,4.84334e-07,4.97138e-07,starlink,0.0061587346562905,0.0061398471590598,5.330131000000001e-07,8.355518666666667e-07,5.415873969403713e-07,9.80701301497829e-07,1.2651678686582044,,24.722698021879793,-1.8490275833321193e-07,-1.9794949057813315e-07,-1.24670154575779e-05,3.04299999999993e-09,-6.088500000000003e-08,-1.6474100000000006e-07,0.0061587346562905765,0.006139847159059835,1.3046732244921223e-08,9.229700434574727e-07,3.5568435654252714e-07,88.73166774617842,4.94095e-07,4.77398e-07,4.56364e-07,,,1
2024-12-03,0.00214415,0.00223997,0.00186543,0.00187357,strump,-0.126365658383732,-0.1350933643059501,0.00187357,0.00187357,0.00187357,0.00187357,,,100.0,0.0,0.0,-5.283016790659507e-06,,,,,,0.0,0.00187357,0.00187357,0.0,,,,,,1
2024-12-07,0.00187198,0.00213562,0.00173411,0.00211367,strump,0.1281510698826304,0.1205800713093337,0.0019936199999999998,0.0019936199999999998,0.0019172245454545454,0.0018829856862745099,,,100.0,1.9153276353276252e-05,3.8306552706552505e-06,-1.1121849190903496e-05,0.00024009999999999982,,,0.12815106988263048,0.12058007130933378,1.5322621082621002e-05,0.00223372,0.0017535199999999997,24.086837010062105,0.00187357,,,,,1
2024-12-11,0.00211413,0.00343417,0.00209059,0.00260795,strump,0.233849181754957,0.2101386990146211,0.0021983966666666663,0.0021983966666666663,0.002042810991735537,0.001911415659361784,,,100.0,7.337087718443849e-05,1.77386996534119e-05,-1.4451830902439929e-05,0.0004942800000000002,,,0.23384918175495706,0.21013869901462115,5.563217753102659e-05,0.002809870192140628,0.0015869231411927045,55.62904408885523,0.00211367,0.00187357,,,,1
2024-12-15,0.00260759,0.00270384,0.0021159,0.0021961,strump,-0.1579209724112809,-0.1718814121503742,0.0021978225,0.0021978225,0.0020706817205108936,0.001922579751151518,,,61.78964856602666,8.215878806715031e-05,3.062271733615958e-05,-1.591693432414762e-05,-0.00041185000000000006,,,-0.1579209724112809,-0.17188141215037422,5.153607073099073e-05,0.002727377842032351,0.0016682671579676491,48.18909097821602,0.00260795,0.00211367,0.00187357,,,1
2024-12-19,0.00219625,0.00249842,0.0019883,0.00212986,strump,-0.0301625609034197,-0.0306268100894669,0.0021842299999999997,0.0021842299999999997,0.002081441407690731,0.0019307083883612624,,,57.95406977742127,8.282351838189957e-05,4.106287754530758e-05,-1.2739674490431716e-06,-6.623999999999996e-05,,,-0.030162560903419733,-0.03062681008946699,4.176064083659199e-05,0.002660989043039563,0.0017074709569604365,43.65465569464419,0.0021961,0.00260795,0.00211367,,,0
2024-12-23,0.00212395,0.00226304,0.00169742,0.00181228,strump,-0.1491083921008892,-0.1614705287923599,0.002122238333333333,0.002122238333333333,0.00203250296992878,0.0019260641378372914,,,43.88785995205646,5.706644363269323e-05,4.426359076278471e-05,5.3133984253660685e-06,-0.0003175799999999998,-6.128999999999987e-05,,-0.14910839210088922,-0.16147052879235996,1.2802852869908516e-05,0.0026382570561741055,0.0016062196104925605,48.629667529403086,0.00212986,0.0021961,0.00260795,,,0
2024-12-27,0.00181482,0.00187523,0.00175896,0.00179574,strump,-0.0091266250248306,-0.0091685278158988,0.0020755957142857143,0.0020755957142857143,0.001989455157214456,0.001920953387333868,,,43.29842980637143,3.491663927211643e-05,4.239420046465106e-05,8.593839881022139e-06,-1.654e-05,-0.0003179299999999997,,-0.009126625024830637,-0.00916852781589889,-7.477561192534625e-06,0.0026051698870328526,0.0015460215415385758,51.02864388302937,0.00181228,0.00212986,0.0021961,,,0
2024-12-31,0.00179857,0.00196751,0.00177304,0.00191327,strump,0.0654493412186618,0.0633966268168329,0.002055305,0.002055305,0.0019756033104481913,0.0019206520780266575,,,48.582811496831575,2.6540506063435108e-05,3.9223461584407876e-05,9.56470137424346e-06,0.0001175299999999998,-0.00069468,,0.06544934121866186,0.06339662681683295,-1.2682955520972768e-05,0.00256217842631075,0.0015484315736892496,49.32342657763692,0.00179574,0.00181228,0.00212986,,,0
2025-01-04,0.00190998,0.00197244,0.00126213,0.00145177,strump,-0.2412100748979495,-0.2760303184184239,0.0019882455555555556,0.0019882455555555556,0.001880360890366702,0.0019022645455550238,,,34.84886425337075,-1.713926218910376e-05,2.795091682970555e-05,9.73768479250664e-06,-0.0004614999999999999,-0.0007443299999999999,,-0.24121007489794954,-0.27603031841842396,-4.5090179018809315e-05,0.0025983905711132313,0.00137810053999788,61.37521734705339,0.00191327,0.00179574,0.00181228,,,0
2025-01-08,0.00145244,0.00484845,0.0014449,0.00359154,strump,1.4739042685824888,0.9057975782266736,0.002148575,0.002148575,0.0021914843648454833,0.001968510641807768,,,72.98358323923037,0.00011952791951832728,4.62663173674299e-05,7.613476703018148e-06,0.00213977,0.00146168,,1.4739042685824888,0.9057975782266735,7.326160215089738e-05,0.0032712719106664538,0.0010258780893335458,104.50618765148567,0.00145177,0.00191327,0.00179574,,,1
2025-01-12,0.00357697,0.00401462,0.00266596,0.00316563,strump,-0.1185870128134448,-0.1262289919578733,0.002277781,0.0022410345454545455,0.0023686017530553955,0.0020154564989917773,5.303236817532786,,64.84730290998311,0.0001912654787532852,7.526614964460096e-05,-4.625749860035001e-06,-0.00042590999999999983,0.00135335,0.00129206,-0.11858701281344486,-0.12622899195787335,0.00011599932910868425,0.003460793882831126,0.0010212752080779647,108.85680810682719,0.00359154,0.00145177,0.00191327,,,1
2025-01-16,0.00315312,0.00361267,0.00287334,0.00346555,strump,0.0947425946809956,0.0905192622837043,0.002412969,0.0023430775,0.0025680468888635054,0.002072322910796021,5.294563563770852,,67.58752166681853,0.00026921569776924056,0.00011405605926952888,-1.2247454188148032e-05,0.00029991999999999996,0.0016698099999999999,0.0013518800000000002,0.09474259468099566,0.09051926228370437,0.0001551596384997117,0.003692888627111864,0.0009932663728881362,115.21694242822645,0.00316563,0.00359154,0.00145177,,,1
2025-01-20,0.00347433,0.00430996,0.00217827,0.00301099,strump,-0.131165327292926,-0.1406024218659784,0.0024532729999999997,0.0023944553846153844,0.0026485819999792315,0.002109133384882452,5.2892547795589095,,59.958827774764224,0.0002909586249439148,0.00014943657240440607,-6.767471294965827e-06,-0.0004545600000000001,0.00109772,0.0004030399999999999,-0.13116532729292607,-0.14060242186597846,0.0001415220525395087,0.0037392758087639397,0.001049634960466829,112.32787487201985,0.00346555,0.00316563,0.00359154,,,1
2025-01-24,0.00295625,0.00296402,0.00102103,0.00161348,strump,-0.4641363803931596,-0.6238755913189606,0.002395011,0.0023386714285714284,0.0024603816363466435,0.0020896959972400027,6.151332427437494,,43.64744212176392,0.00019319563483924168,0.0001581883848913732,-2.9149941553837272e-06,-0.0013975099999999998,0.00016171000000000002,-0.0005826199999999998,-0.46413638039315963,-0.6238755913189606,3.5007249947868486e-05,0.0036955710530064256,0.000981771804136431,116.04021051079039,0.00301099,0.00346555,0.00316563,,,1
2025-01-28,0.00161341,0.00163288,0.00102372,0.00109348,strump,-0.3222847509730521,-0.3890280659467686,0.0022913729999999998,0.0022556586666666665,0.002211854066101799,0.002050628703230591,6.408729198474171,,39.35708227145949,7.291755843427845e-05,0.00014113421959995425,-2.594083258757517e-07,-0.0005200000000000001,-0.00249806,-0.00103638,-0.3222847509730521,-0.38902806594676864,-6.82166611656758e-05,0.0037062909869071273,0.000805026346426206,128.62161653067434,0.00161348,0.00301099,0.00346555,,,1
2025-02-01,0.00109164,0.00110595,0.00072786,0.00094735,strump,-0.1336375608150125,-0.143451936976356,0.00220488,0.002173889375,0.0019819442359014718,0.0020073628717313524,6.401900738882012,,38.22011583340855,-3.380546505604102e-05,0.00010614628266875521,9.489657064283424e-07,-0.00014612999999999996,-0.00221828,-0.0008649300000000001,-0.13363756081501255,-0.143451936976356,-0.00013995174772479623,0.0037146639428954583,0.0006331148071045413,141.75280358003118,0.00109348,0.00161348,0.00301099,,,1
2025-02-05,0.00094733,0.00094733,0.00064534,0.00066288,strump,-0.3002797276613712,-0.3570746347492795,0.0020915939999999996,0.0020850064705882354,0.001742114374828477,0.0019546380532320835,6.553574877134099,,36.0375764038677,-0.00013972788556776048,5.697144902145207e-05,1.3055265386618622e-08,-0.00028447,-0.00280267,-0.00113286,-0.30027972766137123,-0.35707463474927953,-0.00019669933458921256,0.0037402861878983967,0.0004297267532780741,158.77933624284276,0.00094735,0.00109348,0.00161348,,,1
2025-02-09,0.00066347,0.00069405,0.0005971,0.00061155,strump,-0.077434829833454,-0.0805972603957196,0.001961422,0.0020031477777777778,0.0015365572157687538,0.001901967933497492,6.492844602099568,,35.64207092472925,-0.00022521789724426152,5.335797683093531e-07,-1.175676475464883e-06,-5.133000000000004e-05,-0.00239944,-0.00130172,-0.07743482983345407,-0.08059726039571963,-0.00022575147701257088,0.0037476789313425464,0.0002586166242130089,174.17897699989868,0.00066288,0.00094735,0.00109348,,,1
2025-02-13,0.00061164,0.0006348,0.00056279,0.00060205,strump,-0.0155342980950043,-0.0156562195951439,0.00187645,0.001929405789473684,0.0013666468129017075,0.0018509907596348453,6.442339282814838,,35.5642765970445,-0.00029038850015611546,-5.765083621657561e-05,-2.032213004766813e-06,-9.49999999999996e-06,-0.00101143,-0.00084972,-0.015534298095004395,-0.015656219595143975,-0.00023273766393953985,0.0037390295074335167,0.0001197820715138514,187.58352730489872,0.00061155,0.00066288,0.00094735,,,1
2025-02-17,0.00059798,0.00063039,0.00057007,0.0006141,strump,0.0200149489245078,0.0198172829971254,0.0015787059999999998,0.0018636405,0.0012298201196468516,0.001802485239649165,3.4607234714876607,,35.75581987609465,-0.00033717756511376603,-0.0001135561819960137,-2.629726773146047e-06,1.2049999999999995e-05,-0.00047937999999999995,-0.0029774399999999996,0.020014948924507836,0.01981728299712542,-0.00022362138311775233,0.0037182851213059245,8.995878694075107e-06,199.03459077069044,0.00060205,0.00061155,0.00066288,,,1
2025-02-21,0.00061214,0.00063777,0.00043677,0.00046538,strump,-0.2421755414427617,-0.2773035051765523,0.0013086810000000001,0.0017970566666666665,0.0010908310069837877,0.0017500497400550802,3.48216324324595,,34.396801639879556,-0.00038185688876874856,-0.00016721632335056066,-3.693191988363782e-06,-0.00014872000000000003,-0.00048197,-0.00270025,-0.24217554144276177,-0.27730350517655233,-0.0002146405654181879,0.0037453794182192696,-0.00015891741821926972,217.72414353970794,0.0006141,0.00060205,0.00061155,,,1
2025-02-25,0.00046418,0.00050626,0.00037776,0.00037776,strump,-0.1882762473677425,-0.2085952028215984,0.000999902,0.0017325431818181816,0.0009611817329867353,0.0016962344561313517,3.1068278070508555,,33.58683673392429,-0.0004195000410480796,-0.00021767306689006444,-1.1699434994902789e-05,-8.762e-05,-0.00028512000000000003,-0.00308779,-0.1882762473677425,-0.20859520282159846,-0.00020182697415801516,0.0037462700548840464,-0.0003333990548840466,239.07549448942507,0.00046538,0.0006141,0.00060205,,,1
2025-03-01,0.00037938,0.00038637,0.0003011,0.00031619,strump,-0.1629870817450233,-0.1779157746153767,0.000730422,0.001670962608695652,0.0008439105088073288,0.0016421150656948282,3.0851482180345173,,32.998810085242354,-0.0004491234789757824,-0.00026396314930720807,-1.6207423570599743e-05,-6.157e-05,-0.00029536,-0.0026948,-0.1629870817450233,-0.1779157746153767,-0.0001851603296685743,0.003673292719945746,-0.0004895977199457467,261.5131436831414,0.00037776,0.00046538,0.0006141,,,1
2025-03-05,0.00031669,0.00047799,0.000315,0.00040902,strump,0.2935892975742433,0.2574207558809228,0.0006099759999999999,0.0016183816666666666,0.0007648395072059962,0.0015937583964518937,3.069719533771691,,34.850809350864125,-0.0004598092667655692,-0.0003031323727988803,-1.8260366837366346e-05,9.283000000000002e-05,-0.00019303000000000001,-0.00120446,0.29358929757424335,0.25742075588092284,-0.00015667689396668889,0.0036255266171630355,-0.0006205396171630358,282.601304719526,0.00031619,0.00037776,0.00046538,,,1
2025-03-09,0.00040414,0.0004045,0.00025879,0.00029055,strump,-0.2896435382132903,-0.3419883760816344,0.0005296830000000001,0.0015652684,0.0006786050513503605,0.0015426521848263292,2.9691192270268907,,33.575302063045044,-0.00047239192937277444,-0.00033698428411365916,-1.862210663534927e-05,-0.00011847000000000002,-0.00032355000000000003,-0.00080293,-0.28964353821329036,-0.3419883760816344,-0.00013540764525911528,0.0035758184350650046,-0.0007547624350650042,307.01842644243914,0.00040902,0.00031619,0.00037776,,,1
2025-03-13,0.00029073,0.00030179,0.00024532,0.00025641,strump,-0.117501290655653,-0.1249979526750782,0.00046058899999999996,0.0015149276923076922,0.000601842314741204,0.0014922113148331398,2.968664428249652,,33.19822960499994,-0.000479590175810069,-0.0003655054624529412,-1.7856044550928827e-05,-3.4139999999999995e-05,-0.00020897,-0.00069094,-0.11750129065565307,-0.12499795267507827,-0.00011408471335712779,0.003545965642763673,-0.0008804966427636734,332.1338410259018,0.00029055,0.00040902,0.00031619,,,0
2025-03-17,0.00025603,0.0002837,0.00025172,0.00026425,strump,0.0305760305760305,0.0301178989043106,0.000420726,0.0014686062962962962,0.000540461893879167,0.0014440559691534089,2.771684530352679,,33.38325252790213,-0.0004791389993628202,-0.00038823216983491704,-1.6400427744525064e-05,7.840000000000006e-06,-0.00011350999999999999,-0.00039863,0.030576030576030533,0.030117898904310665,-9.090682952790315e-05,0.003505692058415704,-0.000993372058415704,358.1601162934187,0.00025641,0.00029055,0.00040902,,,1
2025-03-21,0.00026515,0.00031796,0.0002613,0.00026807,strump,0.0144560075685904,0.0143525156851384,0.000386378,0.00142573,0.0004909360949920457,0.0013979388723238634,2.823100217884538,,33.47992932429355,-0.0004730205107005848,-0.0004051898380080506,-1.4530477514206434e-05,3.820000000000028e-06,-4.8119999999999966e-05,-0.00034347999999999996,0.014456007568590445,0.01435251568513848,-6.783067269253417e-05,0.0034415492918085885,-0.0010937492918085888,386.3445424326755,0.00026425,0.00025641,0.00029055,,,1
2025-03-25,0.00026648,0.00030605,0.00025719,0.00029257,strump,0.0913940388704441,0.0874558138441786,0.00035543,0.0013866555172413794,0.00045486953226621916,0.001354591073409202,2.936605635935261,,34.140086557884416,-0.00046088185991734524,-0.00041632824238990956,0.0010935491490166,2.45e-05,-0.00011644999999999998,-0.00030948,0.09139403887044417,0.08745581384417862,-4.455361752743567e-05,0.003411305337073816,-0.0011794253370738161,411.3779122665764,0.00026807,0.00026425,0.00025641,,,1
2025-03-29,0.00028778,0.00029686,0.00025759,0.00026562,strump,-0.0921147075913457,-0.0966372383075595,0.000320582,0.0013492876666666668,0.00042046052639963384,0.0013118863254323705,2.8923272640718305,,33.74338789440942,-0.0004482691636066322,-0.0004227164266332541,-1.24670154575779e-05,-2.695000000000003e-05,-2.4929999999999993e-05,-0.00034848,-0.09211470759134577,-0.09663723830755959,-2.5552736973378078e-05,0.0029687958864751092,-0.0010695078864751094,425.2439622585115,0.00029257,0.00026807,0.00026425,,,1
2024-12-03,12.55,14.81,12.25,14.52,uni,0.1308411214953271,0.1229617111348349,14.52,14.52,14.52,14.52,,,100.0,0.0,0.0,-5.283016790659507e-06,,,,,,0.0,14.52,14.52,0.0,,,,,,1
2024-12-07,14.52,18.99,13.62,18.45,uni,0.2706611570247934,0.2395373610898861,16.485,16.485,15.234545454545454,14.674117647058823,,,100.0,0.31350427350427346,0.0627008547008547,-1.1121849190903496e-05,3.9299999999999997,,,0.27066115702479343,0.23953736108988619,0.2508034188034188,20.415,12.555,47.67970882620564,14.52,,,,,1
2024-12-11,18.45,19.62,14.81,15.52,uni,-0.1588075880758808,-0.1729348557314635,16.16333333333333,16.16333333333333,15.286446280991735,14.70728950403691,,,55.46629030507003,0.3218223878052928,0.11452516132174231,-1.4451830902439929e-05,-2.9299999999999997,,,-0.1588075880758808,-0.17293485573146355,0.2072972264835505,19.49865274165925,12.828013925007411,41.27019272005675,18.45,14.52,,,,1
